"Sociedad","Periodo","Ejercicio","NªDocumento SAP","Division","Fecha Contable","Fech.Documento","Tip.Document","Tip.Comproba","  Numero Factura","Cod.Proveedor SAP","Nombre Proveedor","Pais Provee","      CUIT"," Importe Factura"," Percepción IIBB","Total Otros Impues","  Base Imponible","Indicado"," Tasa IVA","   Importe IVA","Exento 7 No Imponi","Importe Percepción","Importe Ret. IVA T","Moneda"
"  AR01","6","2022","1100006082","5433","  01.06.2022","  05.01.2022","     FA","     A","  0009A00000668","71740","JUGO PRESS SA","    AR","30715395343","10,775.05","0","0","8,905.00","   S1","21","  1,870.05 ","0","0","0"," ARS"
"  AR01","6","2022","1100006083","164","  01.06.2022","  29.12.2021","     FA","     A","  0014A00000687","33951","LA VALVA FRANCISCO ALBERTO","    AR","20065131871","4,253.46","0","0","3,515.26","   S1","21","  738.20 ","0","0","0"," ARS"
"  AR01","6","2022","1100006086","5435","  01.06.2022","  22.03.2022","     FA","     A","  0009A00002449","71740","JUGO PRESS SA","    AR","30715395343","17,690.20","0","0","14,620.00","   S1","21","  3,070.20 ","0","0","0"," ARS"
"  AR01","6","2022","1100006090","162","  01.06.2022","  09.05.2022","     FA","     A","  0040A00029765","34040","VOLF S.A","    AR","30504363879","0","0","0","23,439.22","   S1","21","  4,922.24 ","0","0","0"," ARS"
"  AR01","6","2022","1100006108","5435","  01.06.2022","  09.05.2022","     FA","     A","  0002A00007360","34108","TECNICAS MODERNAS DE MEDICION","    AR","30709429325","57,458.06","0","0","47,486.00","   S1","21","  9,972.06 ","0","0","0"," ARS"
"  AR01","6","2022","1100006110","164","  01.06.2022","  04.05.2022","     FA","     A","  0034A00014551","33948","LA CAMIONERA MENDOCINA S.R.L.","    AR","33531122599","8,144.92","0","0","6,731.34","   S1","21","  1,413.58 ","0","0","0"," ARS"
"  AR01","6","2022","1100006112","5433","  01.06.2022","  04.05.2022","     FA","     A","  0006A00579717","34054","OTI ALIMENTOS S.A.","    AR","33707336469","0","0","0","8,700.00","   S1","21","  1,827.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100006113","5433","  01.06.2022","  21.04.2022","     FA","     A","  0006A00576779","34054","OTI ALIMENTOS S.A.","    AR","33707336469","0","0","0","4,350.00","   S1","21","  913.50 ","0","0","0"," ARS"
"  AR01","6","2022","1100006114","5433","  01.06.2022","  26.04.2022","     FA","     A","  0006A00577801","34054","OTI ALIMENTOS S.A.","    AR","33707336469","0","0","0","6,525.00","   S1","21","  1,370.25 ","0","0","0"," ARS"
"  AR01","6","2022","1100006115","5433","  01.06.2022","  28.04.2022","     FA","     A","  0006A00578529","34054","OTI ALIMENTOS S.A.","    AR","33707336469","0","0","0","6,525.00","   S1","21","  1,370.25 ","0","0","0"," ARS"
"  AR01","6","2022","1100006118","5435","  01.06.2022","  23.04.2022","     FA","     A","  0006A00577418","34054","OTI ALIMENTOS S.A.","    AR","33707336469","0","0","0","10,875.00","   S1","21","  2,283.75 ","0","0","0"," ARS"
"  AR01","6","2022","1100006119","5435","  01.06.2022","  27.04.2022","     FA","     A","  0006A00578227","34054","OTI ALIMENTOS S.A.","    AR","33707336469","0","0","0","10,875.00","   S1","21","  2,283.75 ","0","0","0"," ARS"
"  AR01","6","2022","1100006120","5435","  01.06.2022","  28.04.2022","     FA","     A","  0006A00578426","34054","OTI ALIMENTOS S.A.","    AR","33707336469","0","0","0","8,700.00","   S1","21","  1,827.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100006123","5430","  01.06.2022","  26.04.2022","     FA","     A","  0006A00577802","34054","OTI ALIMENTOS S.A.","    AR","33707336469","0","0","0","4,350.00","   S1","21","  913.50 ","0","0","0"," ARS"
"  AR01","6","2022","1100006124","5430","  01.06.2022","  28.04.2022","     FA","     A","  0006A00578386","34054","OTI ALIMENTOS S.A.","    AR","33707336469","0","0","0","8,700.00","   S1","21","  1,827.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100006125","5430","  01.06.2022","  29.04.2022","     FA","     A","  0006A00578846","34054","OTI ALIMENTOS S.A.","    AR","33707336469","28,677.00","0","0","8,700.00","   S1","21","  1,827.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100006126","5430","  01.06.2022","  03.05.2022","     FA","     A","  0006A00579468","34054","OTI ALIMENTOS S.A.","    AR","33707336469","90,802.00","0","0","39,150.00","   S1","21","  8,221.50 ","0","0","0"," ARS"
"  AR01","6","2022","1100006127","5430","  01.06.2022","  05.05.2022","     FA","     A","  0006A00580111","34054","OTI ALIMENTOS S.A.","    AR","33707336469","10,614.00","0","0","8,700.00","   S1","21","  1,827.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100006130","161","  01.06.2022","  23.04.2022","     FA","     A","  0006A00577279","34054","OTI ALIMENTOS S.A.","    AR","33707336469","0","0","0","2,175.00","   S1","21","  456.75 ","0","0","0"," ARS"
"  AR01","6","2022","1100006131","161","  01.06.2022","  27.04.2022","     FA","     A","  0006A00578134","34054","OTI ALIMENTOS S.A.","    AR","33707336469","5,307.00","0","0","4,350.00","   S1","21","  913.50 ","0","0","0"," ARS"
"  AR01","6","2022","1100006132","161","  01.06.2022","  30.04.2022","     FA","     A","  0006A00579002","34054","OTI ALIMENTOS S.A.","    AR","33707336469","15,542.50","0","0","6,525.00","   S1","21","  1,370.25 ","0","0","0"," ARS"
"  AR01","6","2022","1100006134","162","  01.06.2022","  05.05.2022","     FA","     A","  0006A00580172","34054","OTI ALIMENTOS S.A.","    AR","33707336469","5,307.00","0","0","4,350.00","   S1","21","  913.50 ","0","0","0"," ARS"
"  AR01","6","2022","1100006135","162","  01.06.2022","  27.04.2022","     FA","     A","  0006A00578133","34054","OTI ALIMENTOS S.A.","    AR","33707336469","12,108.50","0","0","4,350.00","   S1","21","  913.50 ","0","0","0"," ARS"
"  AR01","6","2022","1100006136","160","  01.06.2022","  07.05.2022","     FA","     A","  0006A00580678","34054","OTI ALIMENTOS S.A.","    AR","33707336469","7,960.50","0","0","6,525.00","   S1","21","  1,370.25 ","0","0","0"," ARS"
"  AR01","6","2022","1100006138","160","  01.06.2022","  04.05.2022","     FA","     A","  0006A00579891","34054","OTI ALIMENTOS S.A.","    AR","33707336469","5,307.00","0","0","4,350.00","   S1","21","  913.50 ","0","0","0"," ARS"
"  AR01","6","2022","1100006139","160","  01.06.2022","  23.04.2022","     FA","     A","  0006A00577411","34054","OTI ALIMENTOS S.A.","    AR","33707336469","5,307.00","0","0","4,350.00","   S1","21","  913.50 ","0","0","0"," ARS"
"  AR01","6","2022","1100006140","160","  01.06.2022","  26.04.2022","     FA","     A","  0006A00577903","34054","OTI ALIMENTOS S.A.","    AR","33707336469","0","0","0","8,700.00","   S1","21","  1,827.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100006141","160","  01.06.2022","  30.04.2022","     FA","     A","  0006A00579073","34054","OTI ALIMENTOS S.A.","    AR","33707336469","5,307.00","0","0","4,350.00","   S1","21","  913.50 ","0","0","0"," ARS"
"  AR01","6","2022","1100006142","162","  01.06.2022","  09.05.2022","     FA","     A","  0016A00133193","33991","TAMALLANCOS S.A.","    AR","33643235949","0","0","0","32,510.00","   S1","21","  6,827.10 ","0","0","0"," ARS"
"  AR01","6","2022","1100006143","5430","  01.06.2022","  04.05.2022","     FA","2","  00002A00004512","34175","N B S NUEVO BAZAR S.R.L","    AR","30707738096","72,479.00","0","0","59,900.00","   S1","21","  12,579.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100006144","5435","  01.06.2022","  04.05.2022","     FA","2","  00002A00004511","34175","N B S NUEVO BAZAR S.R.L","    AR","30707738096","72,479.00","0","0","59,900.00","   S1","21","  12,579.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100006145","163","  01.06.2022","  20.04.2022","     FA","2","  00002A00004491","34175","N B S NUEVO BAZAR S.R.L","    AR","30707738096","48,400.00","0","0","40,000.00","   S1","21","  8,400.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100006146","163","  01.06.2022","  20.04.2022","     FA","2","  00002A00004490","34175","N B S NUEVO BAZAR S.R.L","    AR","30707738096","193,600.00","0","0","160,000.00","   S1","21","  33,600.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100006147","5430","  01.06.2022","  07.04.2022","     FA","2","  00002A00004474","34175","N B S NUEVO BAZAR S.R.L","    AR","30707738096","33,497.64","0","0","27,684.00","   S1","21","  5,813.64 ","0","0","0"," ARS"
"  AR01","6","2022","1100006148","164","  01.06.2022","  06.04.2022","     FA","2","  00002A00004470","34175","N B S NUEVO BAZAR S.R.L","    AR","30707738096","64,130.00","0","0","53,000.00","   S1","21","  11,130.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100006149","169","  01.06.2022","  06.05.2022","     FA","     A","  0040A00134166","33586","LUIS JOSE ABDALA","    AR","30699539453","0","0","0","92,638.27","   S1","21","  19,454.04 ","0","0","0"," ARS"
"  AR01","6","2022","1100006151","5435","  01.06.2022","  03.05.2022","     FA","     A","  0016A00133026","33991","TAMALLANCOS S.A.","    AR","33643235949","0","0","0","34,380.00","   S1","21","  7,219.80 ","0","0","0"," ARS"
"  AR01","6","2022","1100006156","169","  01.06.2022","  07.05.2022","     FA","     A","  0008A00016729","37726","PAN DE VIDA S.R.L.","    AR","30708064986","5,200.04","0","0","4,297.55","   S1","21","  902.49 ","0","0","0"," ARS"
"  AR01","6","2022","1100006167","5433","  01.06.2022","  25.04.2022","     FA","     A","  0009A00003299","71740","JUGO PRESS SA","    AR","30715395343","13,037.75","0","0","10,775.00","   S1","21","  2,262.75 ","0","0","0"," ARS"
"  AR01","6","2022","1100006168","5433","  01.06.2022","  20.04.2022","     FA","     A","  0009A00003190","71740","JUGO PRESS SA","    AR","30715395343","10,315.25","0","0","8,525.00","   S1","21","  1,790.25 ","0","0","0"," ARS"
"  AR01","6","2022","1100006173","161","  01.06.2022","  06.05.2022","     FA","     A","  0015A00134538","33971","DISTRIBUIDORA BLANCALUNA SA","    AR","30690172239","0","0","0","8,309.03","   S1","21","  1,744.90 ","0","0","0"," ARS"
"  AR01","6","2022","1100006174","162","  01.06.2022","  09.05.2022","     FA","     A","  0009A00003601","71740","JUGO PRESS SA","    AR","30715395343","6,164.95","0","0","5,095.00","   S1","21","  1,069.95 ","0","0","0"," ARS"
"  AR01","6","2022","1100006175","162","  01.06.2022","  06.05.2022","     FA","     A","  0013A00111513","33987","SERVIFRIO S.A.","    AR","30699661054","0","0","0","13,022.66","   S1","21","  2,734.76 ","0","0","0"," ARS"
"  AR01","6","2022","1100006176","162","  01.06.2022","  09.05.2022","     FA","     A","  0003A00525567","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","10,605.20","   S1","21","  2,227.09 ","0","0","0"," ARS"
"  AR01","6","2022","1100006178","161","  01.06.2022","  02.05.2022","     FA","     A","  0013A00110677","33987","SERVIFRIO S.A.","    AR","30699661054","0","0","0","11,169.42","   S1","21","  2,345.58 ","0","0","0"," ARS"
"  AR01","6","2022","1100006179","161","  01.06.2022","  27.04.2022","     FA","     A","  0013A00110071","33987","SERVIFRIO S.A.","    AR","30699661054","0","0","0","19,049.27","   S1","21","  4,000.35 ","0","0","0"," ARS"
"  AR01","6","2022","1100006184","163","  01.06.2022","  06.05.2022","     FA","     A","  0034A00014563","33948","LA CAMIONERA MENDOCINA S.R.L.","    AR","33531122599","10,771.05","0","0","8,901.69","   S1","21","  1,869.36 ","0","0","0"," ARS"
"  AR01","6","2022","1100006185","5433","  01.06.2022","  03.05.2022","     FA","     A","  0015A00133875","33971","DISTRIBUIDORA BLANCALUNA SA","    AR","30690172239","0","0","0","24,611.07","   S1","21","  5,168.32 ","0","0","0"," ARS"
"  AR01","6","2022","1100006186","5433","  01.06.2022","  26.04.2022","     FA","     A","  0015A00132584","33971","DISTRIBUIDORA BLANCALUNA SA","    AR","30690172239","0","0","0","8,068.59","   S1","21","  1,694.40 ","0","0","0"," ARS"
"  AR01","6","2022","1100006187","5433","  01.06.2022","  02.05.2022","     FA","     A","  0013A00110550","33987","SERVIFRIO S.A.","    AR","30699661054","0","0","0","35,715.00","   S1","21","  7,500.15 ","0","0","0"," ARS"
"  AR01","6","2022","1100006188","5433","  01.06.2022","  26.04.2022","     FA","     A","  0013A00109779","33987","SERVIFRIO S.A.","    AR","30699661054","0","0","0","15,865.29","   S1","21","  3,331.71 ","0","0","0"," ARS"
"  AR01","6","2022","1100006189","5433","  01.06.2022","  02.05.2022","     FA","     A","  0003A00523472","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","29,678.00","   S1","21","  6,232.38 ","0","0","0"," ARS"
"  AR01","6","2022","1100006190","5433","  01.06.2022","  26.04.2022","     FA","     A","  0003A00521750","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","32,439.55","   S1","21","  6,812.31 ","0","0","0"," ARS"
"  AR01","6","2022","1100006192","162","  01.06.2022","  10.05.2022","     FA","     A","  0003A00000241","34754","GUSTAVO ADRIAN LAZZARINO","    AR","20184434270","37,873.00","0","0","31,300.00","   S1","21","  6,573.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100006194","5435","  01.06.2022","  04.05.2022","     FA","     A","  0015A00134070","33971","DISTRIBUIDORA BLANCALUNA SA","    AR","30690172239","0","0","0","5,926.79","   S1","21","  1,244.62 ","0","0","0"," ARS"
"  AR01","6","2022","1100006195","5435","  01.06.2022","  02.05.2022","     FA","     A","  0015A00133455","33971","DISTRIBUIDORA BLANCALUNA SA","    AR","30690172239","0","0","0","26,414.04","   S1","21","  5,546.95 ","0","0","0"," ARS"
"  AR01","6","2022","1100006196","5435","  01.06.2022","  27.04.2022","     FA","     A","  0015A00132886","33971","DISTRIBUIDORA BLANCALUNA SA","    AR","30690172239","0","0","0","6,035.86","   S1","21","  1,267.53 ","0","0","0"," ARS"
"  AR01","6","2022","1100006197","5435","  01.06.2022","  03.05.2022","     FA","     A","  0015A00133871","33971","DISTRIBUIDORA BLANCALUNA SA","    AR","30690172239","0","0","0","10,265.34","   S1","21","  2,155.72 ","0","0","0"," ARS"
"  AR01","6","2022","1100006198","5435","  01.06.2022","  05.05.2022","     FA","     A","  0015A00134279","33971","DISTRIBUIDORA BLANCALUNA SA","    AR","30690172239","0","0","0","11,835.75","   S1","21","  2,485.51 ","0","0","0"," ARS"
"  AR01","6","2022","1100006199","5435","  01.06.2022","  04.05.2022","     FA","     A","  0013A00111041","33987","SERVIFRIO S.A.","    AR","30699661054","0","0","0","618.88","   S1","21","  129.96 ","0","0","0"," ARS"
"  AR01","6","2022","1100006200","5435","  01.06.2022","  27.04.2022","     FA","     A","  0013A00110067","33987","SERVIFRIO S.A.","    AR","30699661054","0","0","0","23,378.61","   S1","21","  4,909.51 ","0","0","0"," ARS"
"  AR01","6","2022","1100006201","5435","  01.06.2022","  02.05.2022","     FA","     A","  0013A00110543","33987","SERVIFRIO S.A.","    AR","30699661054","0","0","0","37,320.17","   S1","21","  7,837.24 ","0","0","0"," ARS"
"  AR01","6","2022","1100006202","5430","  01.06.2022","  03.05.2022","     FA","     A","  0013A00110817","33987","SERVIFRIO S.A.","    AR","30699661054","0","0","0","2,346.12","   S1","21","  492.69 ","0","0","0"," ARS"
"  AR01","6","2022","1100006203","5430","  01.06.2022","  02.05.2022","     FA","     A","  0003A00523455","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","9,861.70","   S1","21","  2,070.96 ","0","0","0"," ARS"
"  AR01","6","2022","1100006205","5430","  01.06.2022","  30.04.2022","     FA","     A","  0003A00523172","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","7,604.16","   S1","21","  1,596.87 ","0","0","0"," ARS"
"  AR01","6","2022","1100006207","5430","  01.06.2022","  06.05.2022","     FA","     A","  0003A00524816","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","18,646.60","   S1","21","  3,915.79 ","0","0","0"," ARS"
"  AR01","6","2022","1100006208","5430","  01.06.2022","  06.05.2022","     FA","     A","  0013A00111419","33987","SERVIFRIO S.A.","    AR","30699661054","0","0","0","7,304.69","   S1","21","  1,533.98 ","0","0","0"," ARS"
"  AR01","6","2022","1100006209","5430","  01.06.2022","  28.04.2022","     FA","     A","  0015A00133031","33971","DISTRIBUIDORA BLANCALUNA SA","    AR","30690172239","0","0","0","601.92","   S1","21","  126.40 ","0","0","0"," ARS"
"  AR01","6","2022","1100006210","160","  01.06.2022","  29.04.2022","     FA","     A","  0007A00006195","34267","SAYAGO JULIO CESAR","    AR","20228291006","7,000.00","0","0","5,785.12","   S1","21","  1,214.88 ","0","0","0"," ARS"
"  AR01","6","2022","1100006211","160","  01.06.2022","  29.04.2022","     FA","     A","  0007A00006196","34267","SAYAGO JULIO CESAR","    AR","20228291006","92,520.30","0","0","76,463.06","   S1","21","  16,057.24 ","0","0","0"," ARS"
"  AR01","6","2022","1100006213","5430","  01.06.2022","  02.05.2022","     FA","     A","  0013A00110652","33987","SERVIFRIO S.A.","    AR","30699661054","0","0","0","4,757.00","   S1","21","  998.97 ","0","0","0"," ARS"
"  AR01","6","2022","1100006214","5430","  01.06.2022","  06.05.2022","     FA","     A","  0015A00134525","33971","DISTRIBUIDORA BLANCALUNA SA","    AR","30690172239","0","0","0","4,788.86","   S1","21","  1,005.66 ","0","0","0"," ARS"
"  AR01","6","2022","1100006215","5430","  01.06.2022","  02.05.2022","     FA","     A","  0015A00133594","33971","DISTRIBUIDORA BLANCALUNA SA","    AR","30690172239","0","0","0","2,585.55","   S1","21","  542.97 ","0","0","0"," ARS"
"  AR01","6","2022","1100006216","5430","  01.06.2022","  02.05.2022","     FA","     A","  0015A00133438","33971","DISTRIBUIDORA BLANCALUNA SA","    AR","30690172239","0","0","0","23,730.76","   S1","21","  4,983.46 ","0","0","0"," ARS"
"  AR01","6","2022","1100006217","5430","  01.06.2022","  02.05.2022","     FA","     A","  0013A00110529","33987","SERVIFRIO S.A.","    AR","30699661054","0","0","0","18,661.54","   S1","21","  3,918.92 ","0","0","0"," ARS"
"  AR01","6","2022","1100006218","5430","  01.06.2022","  02.05.2022","     FA","     A","  0013A00110530","33987","SERVIFRIO S.A.","    AR","30699661054","0","0","0","15,521.46","   S1","21","  3,259.51 ","0","0","0"," ARS"
"  AR01","6","2022","1100006219","161","  01.06.2022","  26.04.2022","     FA","     A","  0015A00132591","33971","DISTRIBUIDORA BLANCALUNA SA","    AR","30690172239","0","0","0","2,870.21","   S1","21","  602.74 ","0","0","0"," ARS"
"  AR01","6","2022","1100006220","161","  01.06.2022","  27.04.2022","     FA","     A","  0015A00132892","33971","DISTRIBUIDORA BLANCALUNA SA","    AR","30690172239","0","0","0","2,125.34","   S1","21","  446.32 ","0","0","0"," ARS"
"  AR01","6","2022","1100006253","160","  01.06.2022","  10.05.2022","     FA","     A","  0016A00133240","33991","TAMALLANCOS S.A.","    AR","33643235949","0","0","0","2,000.00","   S1","21","  420.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100006254","5433","  01.06.2022","  10.05.2022","     FA","     A","  0022A00290606","33941","DIVERSEY DE ARGENTINA S.A.","    AR","30697276676","20,004.96","0","0","16,533.03","   S1","21","  3,471.93 ","0","0","0"," ARS"
